account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
Promerica Platinum Quetzales;Groceries;GTQ;30;76.99;Expense;Cash;Electrolíticos x2;2021-06-12T21:24:22.721Z;false;;
Promerica Platinum Quetzales;Restaurant, fast-food;GTQ;166;426.02;Expense;Cash;Alitas de pollo campero;2021-06-12T16:48:55.606Z;false;;
Promerica Platinum Quetzales;Alcohol, tobacco;GTQ;125;320.8;Expense;Cash;15 + Cheetos + vasos;2021-06-12T16:48:24.262Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;55;141.15;Expense;Cash;Taxi de Fabrizio;2021-06-12T16:47:41.720Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;50;128.32;Expense;Cash;Fabrizio -> Enculador;2021-06-12T16:47:11.151Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;89;228.41;Expense;Cash;Mip ~> Fabrizio;2021-06-12T16:46:28.859Z;false;;
BI Dolares;Alcohol, tobacco;USD;79.88;1595.7;Expense;Cash;;2021-06-11T20:19:29.485Z;false;;
BBVA 0270;Income;MXN;35741.41;35741.41;Income;Cash;Oracle salario;2021-06-11T14:47:58.095Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;27.46;70.47;Expense;Cash;Farba -> GUA;2021-06-11T07:14:04.848Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;34.76;89.21;Expense;Cash;Oakland -> Aeropuerto;2021-06-11T03:54:26.165Z;false;;
Promerica Platinum Quetzales;Internet;GTQ;33;84.69;Expense;Cash;Recarga de Tigo de una semana;2021-06-11T01:20:41.190Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;60;153.98;Expense;Cash;Uber a Oakland;2021-06-11T01:20:24.202Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;10;25.66;Expense;Cash;SIM Guatemala;2021-06-11T01:11:05.924Z;false;;
Promerica Platinum Quetzales;Taxi;GTQ;22.68;58.21;Expense;Cash;Uber a zona 10;2021-06-10T16:19:19.790Z;false;;
Promerica Platinum Quetzales;Bar, cafe;GTQ;72.6;186.32;Expense;Cash;Pan de huevo;2021-06-10T03:28:10.604Z;false;;
Promerica Platinum Quetzales;Alcohol, tobacco;GTQ;70;179.65;Expense;Cash;Chelas banano;2021-06-09T21:05:44.846Z;false;;
Promerica Platinum Quetzales;Transportation;GTQ;38.08;97.73;Expense;Cash;Uber a la casa de banano;2021-06-09T18:59:35.218Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;500;9988.08;Income;Cash;Pago de tarjeta;2021-06-09T15:00:00.000Z;true;;
BI Dolares;Transfer, withdraw;USD;500;9988.08;Expense;Cash;Pago de tarjeta;2021-06-09T15:00:00.000Z;true;;
BI Dolares;Transfer, withdraw;USD;5.99;119.66;Expense;Cash;Pago de tarjeta;2021-06-09T14:45:00.000Z;true;BI;
Promerica Platinum Dolares;Long distance;USD;106;2117.47;Expense;Cash;Mip vuelo JFK -> GUA;2021-06-09T14:45:00.000Z;false;;D
Promerica Platinum Dolares;Public transport;USD;7.75;154.82;Expense;Cash;Air train;2021-06-07T18:43:54.110Z;false;;
Promerica Platinum Dolares;Public transport;USD;10.75;214.74;Expense;Cash;Penn Station to Jamaica;2021-06-07T18:19:00.202Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;12.18;243.31;Expense;Cash;Macdonald’s;2021-06-07T18:17:23.076Z;false;;
Promerica Platinum Dolares;Health care, doctor;USD;30;599.28;Expense;Cash;Covid20 test;2021-06-07T18:17:03.956Z;false;;
Promerica Platinum Dolares;Long distance;USD;110;2197.38;Expense;Cash;JFK a Guatemala;2021-06-07T18:00:05.612Z;false;;
Promerica Platinum Dolares;Housing;USD;66.36;1325.62;Expense;Cash;1 noche JP NYC;2021-06-06T19:26:45.570Z;false;;
Chash USD;Alcohol, tobacco;USD;20;399.52;Expense;Cash;Gummy bears;2021-06-06T19:05:53.110Z;false;;
Promerica Platinum Dolares;Internet;USD;16.85;336.6;Expense;Cash;Internet AT&T;2021-06-06T18:31:52.948Z;false;;
BBVA 0270;Financial expenses;MXN;348;348;Expense;Cash;Comisión por envío internacional;2021-06-06T18:20:46.503Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;3.25;64.92;Expense;Cash;Gatored;2021-06-06T18:13:22.664Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;12.92;258.09;Expense;Cash;Mip sandwiches;2021-06-06T15:07:13.618Z;false;;
Promerica Platinum Dolares;Taxi;USD;23.08;461.05;Expense;Cash;Uber de Asia side a IST;2021-06-06T15:06:50.090Z;false;;
Promerica Platinum Dolares;Taxi;USD;8.97;179.19;Expense;Cash;Uber de regreso;2021-06-05T12:38:36.031Z;false;;
Promerica Platinum Dolares;Charity, gifts;USD;20.62;411.91;Expense;Cash;Dulces de regalo;2021-06-05T12:38:08.605Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;14.58;291.25;Expense;Cash;Desayuno de quesos;2021-06-05T12:37:22.107Z;false;;
Promerica Platinum Dolares;Taxi;USD;13.99;279.47;Expense;Cash;Uber a Istanbul;2021-06-05T12:36:54.771Z;false;;
BI Dolares;Long distance;USD;80;1598.09;Expense;Cash;Pruebas de COVID;2021-06-05T12:35:48.393Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;8.9;177.79;Expense;Cash;Comida viernes;2021-06-04T17:00:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;500;9988.08;Expense;Cash;;2021-06-02T15:34:36.022Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;500;9988.08;Income;Cash;;2021-06-02T15:34:36.022Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;2048.28;5256.73;Income;Cash;;2021-06-02T15:25:30.078Z;true;;
BI Dolares;Transfer, withdraw;USD;263.15;5256.73;Expense;Cash;;2021-06-02T15:25:30.078Z;true;;
BI Dolares;Transfer, withdraw;USD;1250;24970.2;Expense;Cash;;2021-06-02T15:23:26.693Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1250;24970.2;Income;Cash;;2021-06-02T15:23:26.693Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;901.2;2312.85;Income;Cash;;2021-06-02T15:20:10.810Z;true;;
BI Dolares;Transfer, withdraw;USD;115.78;2312.84;Expense;Cash;;2021-06-02T15:20:10.810Z;true;;
Promerica Black Quetzales;Financial expenses;GTQ;2875;7378.43;Expense;Cash;Tarjeta de papá y dinero pedido;2021-06-02T15:19:41.360Z;false;;
Promerica Platinum Dolares;Rent;USD;34;679.19;Expense;Cash;Pago de bodegas Junio;2021-06-02T14:15:00.000Z;false;Bodega U-storage;
BI Dolares;Income;USD;1980;39552.8;Income;Cash;Capital drive;2021-06-02T13:22:31.217Z;false;;
Promerica Platinum Dolares;Taxi;USD;1.76;35.16;Expense;Cash;Uber de regreso del súper;2021-06-01T12:40:52.130Z;false;;
Promerica Platinum Dolares;Groceries;USD;48;958.86;Expense;Cash;Mip súper;2021-06-01T10:09:45.628Z;false;;
Promerica Platinum Dolares;Long distance;USD;525.72;10501.87;Expense;Cash;2 boletos de regreso a nyc x2;2021-05-31T19:44:37.699Z;false;;
Promerica Platinum Dolares;Groceries;USD;3.65;72.91;Expense;Cash;Agua y Gatorade’s;2021-05-31T15:59:07.199Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;10.83;216.34;Expense;Cash;Comida x2;2021-05-31T15:58:28.750Z;false;;
Promerica Platinum Dolares;Transportation;USD;10.58;211.35;Expense;Cash;Uber a Airbnb 2;2021-05-31T14:32:49.884Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;9.73;194.37;Expense;Cash;Comida x2 mip wraps;2021-05-31T08:14:00.268Z;false;;
Lira Turca;Housing;TRY;300;725.11;Expense;Cash;Día extra;2021-05-31T06:36:46.784Z;false;;
Promerica Platinum Dolares;Housing;USD;382;7630.89;Expense;Cash;Airbnb 2 semanas;2021-05-30T20:18:32.591Z;false;;
Promerica Platinum Dolares;Life events;USD;33.08;660.81;Expense;Cash;Dulces;2021-05-30T14:31:30.424Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;6.08;121.46;Expense;Cash;Cena x2;2021-05-30T14:30:57.884Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;21.28;425.09;Expense;Cash;Almuerzo x2 mip guisado y camarones;2021-05-30T14:30:15.536Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;6.08;121.46;Expense;Cash;Almuerzo wraps x2;2021-05-30T14:29:40.671Z;false;;
Lira Turca;Health care, doctor;TRY;500;1208.52;Expense;Cash;Pruebas COVID x2;2021-05-29T16:56:57.865Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;11.07;221.14;Expense;Cash;Comida x2;2021-05-29T16:56:13.211Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;4.75;94.89;Expense;Cash;Hamburguesas de Michelle;2021-05-29T16:55:37.553Z;false;;D
Promerica Platinum Dolares;Food & Drinks;USD;18.85;376.55;Expense;Cash;Uber de regreso;2021-05-29T16:53:18.771Z;false;;
Promerica Platinum Dolares;Transportation;USD;18.62;371.96;Expense;Cash;Uber de apartamento a aeropuerto;2021-05-29T16:52:42.858Z;false;;
Promerica Platinum Dolares;Transportation;USD;4.62;92.29;Expense;Cash;Uber de Haya Sofia a apartamento;2021-05-29T16:52:10.996Z;false;;
Lira Turca;Charity, gifts;TRY;100;241.7;Expense;Cash;Colección de Michelle;2021-05-28T14:07:35.080Z;false;;D
Lira Turca;Hobbies;TRY;200;483.41;Expense;Cash;Colección de dinero;2021-05-28T14:06:43.694Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;7.84;156.61;Expense;Cash;Almuerzo x2;2021-05-28T13:52:03.989Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;11.3;225.73;Expense;Cash;Almuerzo x2;2021-05-28T13:12:10.888Z;false;;
Promerica Platinum Dolares;Charity, gifts;USD;169.78;3391.55;Expense;Cash;5 bufandas;2021-05-28T12:37:45.317Z;false;;
Lira Turca;Charity, gifts;TRY;50;120.85;Expense;Cash;Bufanda de la tía de Michelle;2021-05-28T12:36:08.488Z;false;;D
Lira Turca;Charity, gifts;TRY;400;966.81;Expense;Cash;Souvenirs de familia y amigos;2021-05-28T12:35:32.639Z;false;;
Promerica Platinum Dolares;Transportation;USD;3;59.93;Expense;Cash;Uber;2021-05-28T12:34:08.355Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;15.09;301.44;Expense;Cash;Comida x2;2021-05-27T14:51:22.858Z;false;;
Promerica Platinum Dolares;Groceries;USD;9.62;192.17;Expense;Cash;Habriguesas x2;2021-05-26T13:44:57.781Z;false;;
Promerica Platinum Dolares;Groceries;USD;10.38;207.35;Expense;Cash;Mip súper mal hecho;2021-05-26T07:13:35.645Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;9.6;191.77;Expense;Cash;Almuerzo x2;2021-05-25T14:43:35.699Z;false;;
Promerica Platinum Dolares;Groceries;USD;10.73;214.34;Expense;Cash;Sopas x2;2021-05-25T01:02:23.190Z;false;;
Promerica Platinum Dolares;Long distance;USD;320.56;6403.56;Expense;Cash;;2021-05-25T01:01:46.555Z;false;;
BI Dolares;Transfer, withdraw;USD;48.13;961.45;Expense;Cash;;2021-05-24T14:15:00.000Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1250;24970.2;Income;Cash;Pago de tarjeta;2021-05-24T14:15:00.000Z;true;Banco industrial;
BI Dolares;Transfer, withdraw;USD;1250;24970.2;Expense;Cash;Pago de tarjeta;2021-05-24T14:15:00.000Z;true;Banco industrial;
Lira Turca;Groceries;TRY;4.14;10.01;Expense;Cash;;2021-05-24T14:00:00.000Z;false;agua;
Promerica Platinum Dolares;Restaurant, fast-food;USD;8.8;175.79;Expense;Cash;Hamburguesas x2;2021-05-23T18:13:22.445Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2021-05-23T09:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;22.18;443.07;Expense;Cash;Propina y restaurante;2021-05-22T18:57:33.043Z;false;;
Lira Turca;Restaurant, fast-food;TRY;500;1208.52;Expense;Cash;Restaurante x2;2021-05-22T18:57:09.575Z;false;;
Lira Turca;Bar, cafe;TRY;80;193.36;Expense;Cash;Sangría x2;2021-05-22T17:11:26.482Z;false;;
Lira Turca;Culture, sport events;TRY;60;145.02;Expense;Cash;Mirador x2;2021-05-22T16:23:38.693Z;false;;
BBVA 0270;Charity, gifts;MXN;500;500;Expense;Cash;Ayuda a Frank;2021-05-22T15:28:21.793Z;false;;
Promerica Platinum Dolares;Groceries;USD;8.37;167.2;Expense;Cash;Mip súper y toallitas;2021-05-22T15:23:01.531Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;14.74;294.45;Expense;Cash;Comida para dos tiempos x2;2021-05-21T13:41:30.061Z;false;;
Promerica Platinum Dolares;Groceries;USD;22.86;456.66;Expense;Cash;Mip agua en el súper;2021-05-21T07:36:20.226Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;500;9988.08;Expense;Cash;Más dinero a Binance;2021-05-20T15:46:41.664Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1250;24970.2;Income;Cash;Pago parcial de tarjeta de crédito;2021-05-20T15:27:50.914Z;true;;
BI Dolares;Transfer, withdraw;USD;1250;24970.2;Expense;Cash;Pago parcial de tarjeta de crédito;2021-05-20T15:27:50.914Z;true;;
Promerica Platinum Dolares;Food & Drinks;USD;11.62;232.12;Expense;Cash;Almuerzo x2;2021-05-20T13:15:58.251Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-05-20T09:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;11.72;234.12;Expense;Cash;;2021-05-19T15:57:58.908Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;14;279.67;Expense;Cash;Almuerzo x2;2021-05-18T13:24:16.138Z;false;;
Promerica Platinum Dolares;Groceries;USD;21;419.5;Expense;Cash;Mip súper;2021-05-18T13:23:47.408Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;7.27;145.23;Expense;Cash;VPN;2021-05-18T02:58:51.360Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;16.37;327.01;Expense;Cash;Almuerzo cena x2;2021-05-17T13:00:24.859Z;false;;
BI Dolares;Wage, invoices;USD;1980;39552.8;Income;Cash;Capitaldrive;2021-05-17T12:36:34.826Z;false;;
BI Dolares;Charity, gifts;USD;66;1318.43;Expense;Cash;Cumpleaños GL;2021-05-16T17:41:47.260Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;42;839;Expense;Cash;Comida x2 istambul restaurante bueno;2021-05-15T12:29:23.141Z;false;;
Lira Turca;Food & Drinks;TRY;5;12.09;Expense;Cash;Elote;2021-05-15T10:19:26.382Z;false;;D
Lira Turca;Food & Drinks;TRY;10;24.17;Expense;Cash;Agua x2;2021-05-15T10:17:45.431Z;false;;
Lira Turca;Groceries;TRY;40;96.68;Expense;Cash;X2 helados;2021-05-15T10:17:28.391Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;14.73;294.25;Expense;Cash;Almuerzo x2;2021-05-14T14:15:23.886Z;false;;
Promerica Platinum Dolares;Groceries;USD;32;639.24;Expense;Cash;Súper de Michelle;2021-05-14T10:13:15.495Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;760;1950.47;Expense;Cash;Cuota de iPhone;2021-05-13T15:00:05.851Z;false;;
BI Quetzales;Financial expenses;GTQ;32;82.13;Expense;Cash;Mantenimiento de cuenta;2021-05-13T14:58:39.399Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;760;1950.47;Expense;Cash;;2021-05-13T14:58:07.991Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;760;1950.47;Income;Cash;;2021-05-13T14:58:07.991Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;311.35;799.05;Income;Cash;;2021-05-13T14:56:17.658Z;true;;
BI Dolares;Transfer, withdraw;USD;40;799.05;Expense;Cash;;2021-05-13T14:56:17.658Z;true;;
Promerica Platinum Dolares;Food & Drinks;USD;16;319.62;Expense;Cash;Almuerzo y cena x2;2021-05-13T14:00:20.989Z;false;;
Bi Queztales;Internet;GTQ;98.74;253.41;Expense;Cash;Internet que compre en El Cairo;2021-05-13T13:51:42.267Z;false;;
BI Dolares;Transfer, withdraw;USD;141.16;2819.83;Expense;Cash;;2021-05-13T13:51:10.215Z;true;;
Bi Queztales;Transfer, withdraw;GTQ;1098.74;2819.82;Income;Cash;;2021-05-13T13:51:10.215Z;true;;
BI Dolares;Loans, interests;USD;62;1238.52;Expense;Cash;Dinero esfumado por comisiones;2021-05-13T13:48:41.194Z;false;;
BBVA 0270;Transfer, withdraw;MXN;35000;35000;Expense;Cash;;2021-05-13T13:47:19.087Z;true;;
BI Dolares;Transfer, withdraw;USD;1752.09;35000.03;Income;Cash;;2021-05-13T13:47:19.087Z;true;;
BBVA 0270;Income;MXN;36083;36083;Income;Cash;Salary;2021-05-13T12:00:00.000Z;false;Oracle;
Promerica Platinum Dolares;Food & Drinks;USD;16;319.62;Expense;Cash;Almuerzo x2;2021-05-12T13:19:36.866Z;false;;
Promerica Platinum Dolares;Groceries;USD;19.41;387.74;Expense;Cash;Agua y saber que más...;2021-05-12T11:13:00.289Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;19.17;382.94;Expense;Cash;Renovación dominio I’m agua;2021-05-11T13:28:17.804Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;9.42;188.18;Expense;Cash;Comida x2;2021-05-11T13:13:22.881Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;13.41;267.88;Expense;Cash;Restaurante Turquía x2;2021-05-10T13:53:43.671Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;60.37;1205.96;Expense;Cash;Supermercado;2021-05-10T07:37:04.181Z;false;;
Lira Turca;Financial expenses;TRY;550;1329.37;Expense;Cash;Impuesto de Exchange caro;2021-05-09T15:28:05.016Z;false;;
Lira Turca;Transfer, withdraw;TRY;2810.01;6791.89;Income;Cash;;2021-05-09T15:22:43.756Z;true;;
Chash USD;Transfer, withdraw;USD;340;6791.89;Expense;Cash;;2021-05-09T15:22:43.756Z;true;;
Promerica Platinum Dolares;Internet;USD;32;639.24;Expense;Cash;25GB SIM;2021-05-09T15:10:54.721Z;false;;
Promerica Platinum Dolares;Housing;USD;592;11825.89;Expense;Cash;Airbnb Estambul;2021-05-09T11:38:23.916Z;false;;
Promerica Platinum Dolares;Transportation;USD;6.49;129.65;Expense;Cash;Uber Cairo a aeropuerto;2021-05-09T11:37:55.865Z;false;;
Promerica Platinum Dolares;Housing;USD;16;319.62;Expense;Cash;Hotel Cairo;2021-05-08T23:14:02.874Z;false;;
Promerica Platinum Dolares;Transportation;USD;8;159.81;Expense;Cash;Uber de Cairo a Cairo;2021-05-08T23:01:32.340Z;false;;
Cash Egipto;Restaurant, fast-food;EGP;133;168.95;Expense;Cash;Sandwiches x2 Aswan;2021-05-08T18:55:03.678Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;12;239.71;Expense;Cash;Sandwiches x2;2021-05-08T18:54:40.367Z;false;;
Promerica Platinum Dolares;Long distance;USD;516.69;10321.48;Expense;Cash;;2021-05-08T12:06:40.404Z;false;;Cagada
BI Quetzales;Long distance;GTQ;506.39;1299.61;Expense;Cash;;2021-05-08T10:48:04.344Z;false;;Cagada
BI Quetzales;Transfer, withdraw;GTQ;1000;2566.41;Income;Cash;Transferencia del ATM;2021-05-08T10:45:31.428Z;true;;Cagada
Bi Queztales;Transfer, withdraw;GTQ;1000;2566.41;Expense;Cash;Transferencia del ATM;2021-05-08T10:45:31.428Z;true;;Cagada
BI Dolares;Long distance;USD;97.03;1938.29;Expense;Cash;;2021-05-08T10:42:52.679Z;false;;Cagada
Promerica Platinum Dolares;Internet;USD;9.45;188.77;Expense;Cash;Más internet Aswan;2021-05-08T10:41:28.320Z;false;;
Cash Egipto;Transportation;EGP;300;381.09;Expense;Cash;Taxi y propina;2021-05-08T06:23:07.942Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;12.22;244.11;Expense;Cash;Cerveza y 2 botellas;2021-05-08T06:08:15.888Z;false;;
Cash Egipto;Taxi;EGP;110;139.73;Expense;Cash;Taxi para traer resultados de COVID;2021-05-08T05:33:46.751Z;false;;
Cash Egipto;Holiday, trips, hotels;EGP;320;406.5;Expense;Cash;Entradas a Luxor x2;2021-05-08T05:33:13.991Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;16.38;327.21;Expense;Cash;Cena x2;2021-05-07T20:19:09.976Z;false;;
Cash Egipto;Charity, gifts;EGP;50;63.52;Expense;Cash;Caballos;2021-05-07T19:25:07.898Z;false;;
Chash USD;Clothes & Footwear;USD;0.01;0.2;Expense;Cash;Esto era en cash Egipto;2021-05-07T13:18:10.013Z;false;;D
Promerica Platinum Dolares;Restaurant, fast-food;USD;8.38;167.4;Expense;Cash;Cena x2;2021-05-06T20:33:01.571Z;false;;
Cash Egipto;Transportation;EGP;110;139.73;Expense;Cash;Taxi ida y vuelta COVID test;2021-05-06T18:45:41.357Z;false;;
Cash Egipto;Groceries;EGP;20;25.41;Expense;Cash;Botellas de agua x2;2021-05-06T18:45:13.117Z;false;;
Cash Egipto;Clothes & Footwear;EGP;100;127.03;Expense;Cash;Lavanderia x2;2021-05-06T18:44:05.277Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12.01;239.91;Expense;Cash;Almuerzo x2;2021-05-06T12:50:09.777Z;false;;
Promerica Platinum Dolares;Health care, doctor;USD;215.45;4303.86;Expense;Cash;Pruebas de COVID x2;2021-05-06T11:10:28.666Z;false;;COVID
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2021-05-06T10:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12.74;254.5;Expense;Cash;Cena pizza y panini x2;2021-05-05T19:38:16.802Z;false;;
Promerica Platinum Dolares;Internet;USD;23.63;472.04;Expense;Cash;Extensión de 20GB;2021-05-05T11:48:24.853Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;11.95;238.72;Expense;Cash;Desayuno x2 ensalada;2021-05-05T11:38:50.045Z;false;;
Chash USD;Transfer, withdraw;USD;60;1198.57;Expense;Cash;Cambio en casa cholera a x15;2021-05-05T11:26:53.680Z;true;;
Cash Egipto;Transfer, withdraw;EGP;943.53;1198.57;Income;Cash;Cambio en casa cholera a x15;2021-05-05T11:26:53.680Z;true;;
Promerica Platinum Dolares;Long distance;USD;280.36;5600.52;Expense;Cash;Cairo a Estambul;2021-05-05T00:18:21.218Z;false;;
Promerica Platinum Dolares;Long distance;USD;82.03;1638.64;Expense;Cash;Luxor a Cairo x2;2021-05-05T00:17:13.683Z;false;;
Cash Egipto;Wellness, beauty;EGP;50;63.52;Expense;Cash;Jabon de pelo;2021-05-04T17:30:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;1200;23971.39;Expense;Cash;Pago de tarjeta promerica en dolares GL;2021-05-04T17:15:00.000Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1200;23971.39;Income;Cash;Pago de tarjeta promerica en dolares GL;2021-05-04T17:15:00.000Z;true;;
BI Dolares;Pets, animals;USD;131.93;2635.45;Expense;Cash;Manutention de Kobe;2021-05-04T17:00:00.000Z;false;;
BI Dolares;Restaurant, fast-food;USD;135;2696.78;Expense;Cash;Talabats x2;2021-05-04T17:00:00.000Z;false;Talabat;
Promerica Platinum Dolares;Restaurant, fast-food;USD;14.11;281.86;Expense;Cash;Desayuno x2;2021-05-04T16:09:35.878Z;false;;
BI Dolares;Transfer, withdraw;USD;48.13;961.45;Expense;Transfer;Pago de tarjeta;2021-05-04T14:15:00.000Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;2895.77;7431.73;Income;Cash;Pago de tarjeta quetzales Gloria;2021-05-04T14:15:00.000Z;true;;
BI Dolares;Transfer, withdraw;USD;372.03;7431.73;Expense;Cash;Pago de tarjeta quetzales Gloria;2021-05-04T14:15:00.000Z;true;;
BI Dolares;Wage, invoices;USD;1980;39552.8;Income;Cash;;2021-05-04T13:06:51.077Z;false;;
Cash Egipto;Shopping;EGP;65;82.57;Expense;Cash;Convertidor, aguas aquí y allá;2021-05-04T09:16:30.320Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;8.64;172.59;Expense;Cash;MacDonald’s x2;2021-05-03T19:31:54.290Z;false;;
Promerica Platinum Dolares;Internet;USD;23.61;471.64;Expense;Cash;20gb;2021-05-02T20:46:12.221Z;false;;
Promerica Platinum Dolares;Lottery, gambling;USD;2;39.95;Expense;Cash;;2021-05-02T20:37:46.265Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;15;299.64;Expense;Cash;;2021-05-02T20:25:52.705Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;0.99;19.78;Expense;Cash;;2021-05-02T20:15:44.634Z;false;;
Cash Egipto;Restaurant, fast-food;EGP;320;406.5;Expense;Cash;Pizza que no funcionaba tarjeta x2;2021-05-02T18:19:34.177Z;false;;
Cash Egipto;Transportation;EGP;50;63.52;Expense;Cash;Taxi a Susanna;2021-05-02T10:43:37.687Z;false;;
Cash Egipto;Holiday, trips, hotels;EGP;200;254.06;Expense;Cash;Piscinaso en el Nilo;2021-05-02T10:43:13.839Z;false;;
Promerica Platinum Dolares;Housing;USD;146.71;2930.7;Expense;Cash;Hotel 1 semana Luxor Susanna;2021-05-02T10:42:37.460Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;58.31;1164.81;Expense;Cash;Almuerzos;2021-05-02T10:15:38.950Z;false;;
Cash Egipto;Holiday, trips, hotels;EGP;200;254.06;Expense;Cash;Cojudas último tour x2;2021-05-02T01:51:02.725Z;false;;
Cash Egipto;Restaurant, fast-food;EGP;100;127.03;Expense;Cash;Aguas restaurante x2;2021-05-02T01:48:37.458Z;false;;
Promerica Platinum Dolares;Internet;USD;104;2077.52;Expense;Cash;Platos de Michelle;2021-05-01T22:19:10.931Z;false;;D
Promerica Platinum Dolares;Holiday, trips, hotels;USD;37.35;746.11;Expense;Cash;Hotel 1 noche;2021-05-01T10:28:16.376Z;false;;
Cash Egipto;Transportation;EGP;700;889.21;Expense;Cash;Taxi por Luxor y 4 lugares;2021-05-01T10:26:34.127Z;false;;
Cash Egipto;Clothes & Footwear;EGP;200;254.06;Expense;Cash;Egyptian Shirt x2;2021-05-01T09:15:31.099Z;false;;
Cash Egipto;Holiday, trips, hotels;EGP;300;381.09;Expense;Cash;Queens Valley x2;2021-05-01T08:41:37.545Z;false;;
Cash Egipto;Holiday, trips, hotels;EGP;500;635.15;Expense;Cash;Kings valley x2;2021-05-01T07:23:56.859Z;false;;
Promerica Platinum Dolares;Transportation;USD;8.47;169.2;Expense;Cash;Uber Cairo;2021-05-01T01:50:30.534Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.68;93.49;Expense;Cash;Experimento de prueba de publicidad en Facebook;2021-04-30T19:03:27.809Z;false;;
Promerica Platinum Dolares;Long distance;USD;92.61;1849.99;Expense;Cash;Vuelo a Luxor x2;2021-04-30T09:07:46.788Z;false;;
Promerica Platinum Dolares;Groceries;USD;7.41;148.02;Expense;Cash;Oxxo egipcio;2021-04-29T22:42:11.484Z;false;;
Promerica Platinum Quetzales;Loans, interests;GTQ;2809.14;7209.41;Expense;Cash;;2021-04-29T07:13:56.632Z;false;;
