account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
Promerica Platinum Dolares;Life & Entertainment;USD;20;399.52;Expense;Cash;Lavanderia;2022-05-22T19:32:33.359Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-05-22T17:00:00.000Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2022-05-21T17:00:00.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-05-20T17:00:00.000Z;false;Disney;
Promerica Platinum Dolares;Home, garden;USD;50;998.81;Expense;Cash;Jugos de limoieza;2022-05-19T07:44:22.628Z;false;;
BI Dolares;Transfer, withdraw;USD;500;9988.08;Expense;Cash;;2022-05-18T22:53:23.112Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;9988.08;9988.08;Income;Cash;;2022-05-18T22:53:23.112Z;true;;
Promerica Platinum Dolares;Internet;USD;12;239.71;Expense;Cash;Recarga de 200;2022-05-18T22:32:56.642Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12;239.71;Expense;Cash;Falafel;2022-05-18T22:32:45.701Z;false;;
Promerica Platinum Dolares;Telephony, mobile phone;USD;5.5;109.87;Expense;Cash;Recuperación de SIM;2022-05-18T21:17:58.091Z;false;;
Promerica Black Dolares;Food & Drinks;USD;10;199.76;Expense;Cash;Mip almuerzo;2022-05-18T20:00:26.731Z;false;;
BI Dolares;Communication, PC;USD;100;1997.62;Expense;Cash;Quincena;2022-05-16T21:51:24.423Z;false;;
BI Quetzales;Fallado en traquear;GTQ;183;469.65;Expense;Cash;;2022-05-16T21:45:52.846Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Expense;Cash;;2022-05-16T21:45:10.327Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Income;Cash;;2022-05-16T21:45:10.327Z;true;;
BI Quetzales;Hobbies;GTQ;600;1539.85;Expense;Cash;Cumplealos de Gloria;2022-05-16T21:44:13.261Z;false;;
BI Dolares;Transfer, withdraw;USD;66.4;1326.42;Expense;Cash;;2022-05-16T21:41:28.873Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;516.84;1326.42;Income;Cash;;2022-05-16T21:41:28.873Z;true;;
Promerica Platinum Dolares;Loans, interests;USD;912.69;18232.04;Expense;Cash;600 de promer cuota 250 españa 60 desconocidos;2022-05-16T21:33:38.243Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1220;24370.92;Income;Cash;;2022-05-16T21:33:10.591Z;true;;
BI Dolares;Transfer, withdraw;USD;1220;24370.92;Expense;Cash;;2022-05-16T21:33:10.591Z;true;;
Promerica Platinum Quetzales;Charges, Fees;GTQ;1020;2617.74;Expense;Cash;;2022-05-16T21:13:42.899Z;false;;
BI Dolares;Transfer, withdraw;USD;106.24;2122.27;Expense;Cash;;2022-05-16T21:13:04.835Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;826.94;2122.27;Income;Cash;;2022-05-16T21:13:04.835Z;true;;
Promerica Black Dolares;Transfer, withdraw;USD;136;2716.76;Income;Cash;;2022-05-16T21:11:26.290Z;true;;
BI Dolares;Transfer, withdraw;USD;136;2716.76;Expense;Cash;;2022-05-16T21:11:26.290Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;65;166.82;Income;Cash;;2022-05-16T21:09:58.017Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;65;166.82;Expense;Cash;;2022-05-16T21:09:58.017Z;true;;
Promerica Black Quetzales;Charges, Fees;GTQ;65;166.82;Expense;Cash;Seguro;2022-05-16T21:09:08.184Z;false;;
Promerica Black Dolares;Fallado en traquear;USD;135.85;2713.76;Expense;Cash;;2022-05-16T21:08:20.260Z;false;;
BI Dolares;Transfer, withdraw;USD;620.15;12388.22;Expense;Cash;;2022-05-16T21:04:56.655Z;true;;
BI Gold quetzales;Transfer, withdraw;GTQ;404.75;1038.76;Income;Cash;;2022-05-16T21:04:05.558Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;404.75;1038.76;Expense;Cash;;2022-05-16T21:04:05.558Z;true;;
BI Gold quetzales;Loans, interests;GTQ;404.75;1038.76;Expense;Cash;;2022-05-16T21:02:42.373Z;false;;
BI Dolares;Income;USD;2500;49940.4;Income;Cash;;2022-05-16T21:00:25.523Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-05-13T18:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;7.5;149.82;Expense;Cash;Toerya de desayuno y almuerzo;2022-05-12T19:30:20.096Z;false;;
Promerica Platinum Dolares;Shopping;USD;18;359.57;Expense;Cash;Imanes Chile;2022-05-11T14:27:05.449Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;15;299.64;Expense;Cash;Groceries y oaoel de zujey;2022-05-11T00:03:48.518Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;25;499.4;Expense;Cash;Comida japonesa Ramen en mall fe Chile;2022-05-10T00:30:09.932Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-05-09T16:00:00.000Z;false;;
BI Quetzales;Food & Drinks;GTQ;95;243.81;Expense;Cash;Suministros para dia termal;2022-05-08T18:21:45.920Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-05-08T16:00:00.000Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;25;499.4;Expense;Cash;Super chile;2022-05-07T23:08:51.907Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;7;139.83;Expense;Cash;Comida callejera completo y empanada venezolana;2022-05-07T18:03:12.036Z;false;;
BI Dolares;Communication, PC;USD;23;459.45;Expense;Cash;Efectivo pars activación de celular 10k pesos;2022-05-07T16:04:56.136Z;false;;
Promerica Platinum Dolares;Groceries;USD;2;39.95;Expense;Cash;Rasuradora;2022-05-07T14:45:19.331Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;500;500;Expense;Cash;Vicio blee;2022-05-07T14:44:22.337Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12;239.71;Expense;Cash;Hambrgesas Juan Chile;2022-05-07T14:44:01.568Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-05-06T16:00:00.000Z;false;;
Promerica Platinum Dolares;Housing;USD;133;2656.83;Expense;Cash;Airbnb Chile;2022-05-06T08:10:39.753Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;9.47;189.17;Expense;Cash;Macondalds en el aeropuerto;2022-05-06T03:14:56.846Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-05-05T15:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Cena aegentina con comosñera de trababajo;2022-05-05T00:44:48.924Z;false;;
Promerica Platinum Dolares;Loans, interests;USD;3538.77;70691.04;Income;Cash;Dividido en 6 cuotas;2022-05-05T00:44:27.571Z;false;;
Promerica Platinum Dolares;Financial expenses;USD;236;4714.37;Expense;Cash;Cuota de Europa;2022-05-04T14:21:22.768Z;false;;
BI Quetzales;Charges, Fees;GTQ;991;2543.31;Expense;Cash;Dinero de argentins en efectivo;2022-05-04T14:12:43.151Z;false;;
BI Dolares;Transfer, withdraw;USD;1000;19976.16;Expense;Cash;Paho parcial de tarjeta;2022-05-04T14:10:27.894Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1000;19976.16;Income;Cash;Paho parcial de tarjeta;2022-05-04T14:10:27.894Z;true;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;41.87;836.4;Expense;Cash;Vicio;2022-05-04T14:09:09.694Z;false;;
Promerica Platinum Dolares;Long distance;USD;200;3995.23;Expense;Cash;Buenos Aires a Santiago x2;2022-05-04T14:08:15.921Z;false;;
BI Dolares;Transfer, withdraw;USD;610;12185.46;Expense;Cash;Pago parcial de tarjeta;2022-05-04T14:01:42.459Z;true;;
BI Dolares;Transfer, withdraw;USD;314;6272.51;Expense;Cash;;2022-05-04T13:57:21.280Z;true;;
Promerica Black Dolares;Transfer, withdraw;USD;314;6272.51;Income;Cash;;2022-05-04T13:57:21.280Z;true;;
Promerica Black Dolares;Taxi;USD;15.66;312.83;Expense;Cash;Ubers de Michelle;2022-05-04T13:56:03.880Z;false;;
Promerica Black Dolares;Clothes & Footwear;USD;15;299.64;Expense;Cash;Lavandería de Michelle;2022-05-04T13:55:23.429Z;false;;
Promerica Black Dolares;Pets, animals;USD;16;319.62;Expense;Cash;Conenctrado de Kobe;2022-05-04T13:54:53.886Z;false;;
BI Dolares;Communication, PC;USD;100;1997.62;Expense;Cash;Quincena de computadora de Michelle;2022-05-03T21:43:02.500Z;false;;
BI Dolares;Housing;USD;670;13384.03;Expense;Cash;Mensualidad de casa;2022-05-03T21:41:21.823Z;false;;
BI Dolares;Refunds (tax, purchase);USD;246.23;4918.73;Income;Cash;Reembolso banano;2022-05-03T21:40:37.874Z;false;;
BI Dolares;Wage, invoices;USD;2500;49940.4;Income;Cash;Ingreso de salario;2022-05-03T21:39:47.216Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;1945.92;4994.04;Income;Cash;;2022-05-03T21:39:29.498Z;true;;
BI Dolares;Transfer, withdraw;USD;250;4994.04;Expense;Cash;;2022-05-03T21:39:29.498Z;true;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-05-03T15:00:00.000Z;false;;
Promerica Platinum Dolares;Long distance;USD;239;4774.3;Expense;Cash;Buenos Aires a Santiago;2022-05-02T18:48:53.942Z;false;;
Promerica Black Dolares;Taxi;USD;217;4334.83;Expense;Cash;Ubers de Michelle;2022-04-29T19:49:21.443Z;false;;D
BBVA Crédito;Internet;MXN;660;660;Expense;Cash;Pago de Telmex;2022-04-29T19:42:16.370Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Comida italiana;2022-04-29T18:12:01.307Z;false;;
Promerica Platinum Dolares;Long distance;USD;233;4654.45;Expense;Cash;Santiago a Mex;2022-04-29T17:58:20.321Z;false;;
Promerica Platinum Dolares;Housing;USD;570;11386.41;Expense;Cash;1 semana de Airbnb;2022-04-29T16:58:58.207Z;false;;Banano
Promerica Platinum Dolares;Restaurant, fast-food;USD;10;199.76;Expense;Cash;Desayuno starbucks;2022-04-29T06:46:51.785Z;false;;
Promerica Platinum Dolares;Gifts, joy;USD;8.9;177.79;Expense;Cash;Iman;2022-04-29T06:43:10.813Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;2.5;49.94;Expense;Cash;Café;2022-04-28T21:01:58.522Z;false;;
Promerica Platinum Dolares;Groceries;USD;3;59.93;Expense;Cash;Bananos;2022-04-28T15:25:55.843Z;false;;Banano
Promerica Platinum Dolares;Culture, sport events;USD;25;499.4;Expense;Cash;Maracaná;2022-04-28T15:24:02.169Z;false;;Banano
Promerica Platinum Dolares;Restaurant, fast-food;USD;10;199.76;Expense;Cash;Almuerzo;2022-04-28T15:21:46.277Z;false;;
Promerica Platinum Dolares;Groceries;USD;4;79.9;Expense;Cash;Gayo red del Cristo;2022-04-28T13:08:58.619Z;false;;
Promerica Platinum Dolares;Culture, sport events;USD;36;719.14;Expense;Cash;Cristo Redentor;2022-04-28T11:10:50.360Z;false;;Banano
Promerica Platinum Dolares;Restaurant, fast-food;USD;9;179.79;Expense;Cash;Rappi para mi;2022-04-27T20:16:13.523Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;7.5;149.82;Expense;Cash;Rappi de bananal;2022-04-27T20:09:20.062Z;false;;Banano
Promerica Platinum Dolares;Taxi;USD;2;39.95;Expense;Cash;Uber de plata a Airbnb;2022-04-27T15:43:15.999Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;2;39.95;Expense;Cash;Hamburgers;2022-04-27T15:14:16.076Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;4;79.9;Expense;Cash;Starbucks;2022-04-27T14:43:09.737Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;600;600;Expense;Cash;Weed;2022-04-27T07:14:17.853Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;700;700;Expense;Cash;Vicio T;2022-04-26T23:48:53.800Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;479;479;Expense;Cash;Vicio b;2022-04-26T23:48:22.113Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;8.5;169.8;Expense;Cash;;2022-04-26T13:29:10.480Z;false;;Banano
Promerica Platinum Dolares;Restaurant, fast-food;USD;10;199.76;Expense;Cash;Desayuno;2022-04-26T12:47:26.002Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;33;659.21;Expense;Cash;Buffet de carne;2022-04-25T22:44:21.898Z;false;;Banano
Promerica Platinum Dolares;Life & Entertainment;USD;14;279.67;Expense;Cash;Lavanderia;2022-04-25T21:06:10.517Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;9.5;189.77;Expense;Cash;Desayuno de campeones;2022-04-25T14:05:14.808Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;13;259.69;Expense;Cash;Burger King;2022-04-25T03:52:10.177Z;false;;Encu
Promerica Platinum Dolares;Groceries;USD;13;259.69;Expense;Cash;Chela y agua;2022-04-25T01:28:47.038Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;18;359.57;Expense;Cash;Restaurante mexicano;2022-04-25T00:59:47.421Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;420;8389.99;Expense;Cash;Vicio;2022-04-24T06:26:06.953Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;20;399.52;Expense;Cash;Carne yo solo;2022-04-23T20:28:17.940Z;false;;
Promerica Platinum Dolares;Housing;USD;140;2796.66;Expense;Cash;Hotel en Rio;2022-04-23T15:55:56.317Z;false;;Banano
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2022-04-23T15:00:00.000Z;false;;
Promerica Platinum Dolares;Long distance;USD;50;998.81;Expense;Cash;Boleto a rio;2022-04-23T09:01:02.691Z;false;;Banano
Promerica Platinum Dolares;Restaurant, fast-food;USD;8;159.81;Expense;Cash;Desayuno;2022-04-23T07:52:22.976Z;false;;
Promerica Platinum Dolares;Taxi;USD;7;139.83;Expense;Cash;Uber a estación;2022-04-23T05:19:19.835Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;140;2796.66;Expense;Cash;Bar con chica;2022-04-23T01:04:14.417Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;8.2;163.8;Expense;Cash;Starbucks;2022-04-22T20:09:53.172Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;10;199.76;Expense;Cash;Desayuno;2022-04-22T17:09:01.788Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;100;1997.62;Expense;Cash;Bar brasileño de chica bonita;2022-04-22T15:04:27.275Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-04-22T15:00:00.000Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;5;99.88;Expense;Cash;Papa y cerveza;2022-04-21T22:35:22.040Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;9;179.79;Expense;Cash;Desayuno;2022-04-21T17:33:03.042Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;14;279.67;Expense;Cash;Pizza de banano;2022-04-21T01:28:36.984Z;false;;Banano
Promerica Platinum Dolares;Bar, cafe;USD;3.5;69.92;Expense;Cash;McCafé;2022-04-21T00:34:23.772Z;false;;
Promerica Platinum Dolares;Internet;USD;7;139.83;Expense;Cash;Más internet;2022-04-20T23:45:40.170Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-04-20T15:00:00.000Z;false;Disney;
Promerica Platinum Dolares;Groceries;USD;2;39.95;Expense;Cash;Dulces;2022-04-19T23:01:12.951Z;false;;
Promerica Platinum Dolares;Shopping;USD;4.2;83.9;Expense;Cash;Iman;2022-04-19T22:40:56.632Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;22;439.48;Expense;Cash;;2022-04-19T22:20:20.772Z;false;;Banano
Promerica Platinum Dolares;Clothes & Footwear;USD;26;519.38;Expense;Cash;Ropa;2022-04-19T22:19:38.423Z;false;;
BBVA Crédito;Internet;MXN;250;250;Expense;Cash;Duolingo;2022-04-19T21:39:53.457Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;0.6;11.99;Expense;Cash;Café de banano;2022-04-19T20:54:03.171Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Almuerzo;2022-04-19T19:09:00.832Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;27;539.36;Expense;Cash;Cena salsa de banano;2022-04-19T02:45:24.401Z;false;;
BI Dolares;Lending, renting;USD;160;3196.19;Income;Cash;;2022-04-18T21:16:34.175Z;false;Devuelto Encu;Encu
BI Dolares;Gifts, joy;USD;25;499.4;Expense;Cash;Efectivo para Michelle y su mamá;2022-04-18T20:46:49.941Z;false;;D
BI Dolares;Fallado en traquear;USD;25;499.4;Expense;Cash;;2022-04-18T20:46:34.053Z;false;;
Promerica Black Dolares;Taxi;USD;15;299.64;Expense;Cash;Ubers;2022-04-18T20:39:50.174Z;false;;
Promerica Black Dolares;Gifts, joy;USD;20;399.52;Expense;Cash;Lavandería de Michelle;2022-04-18T20:39:05.643Z;false;;D
BI Dolares;Transfer, withdraw;USD;12.85;256.69;Income;Cash;;2022-04-18T20:36:08.656Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;100;256.64;Expense;Cash;;2022-04-18T20:36:08.656Z;true;;
BI Dolares;Taxes;USD;20;399.52;Expense;Cash;Comisión por uso de tarjeta;2022-04-18T20:15:41.011Z;false;;
BI Dolares;Transfer, withdraw;USD;300;5992.85;Expense;Cash;;2022-04-18T20:15:19.779Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;5992.85;5992.85;Income;Cash;;2022-04-18T20:15:19.779Z;true;;
BI Dolares;Communication, PC;USD;100;1997.62;Expense;Cash;Quincena de tarjeta de crédito;2022-04-18T20:14:59.766Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;500;9988.08;Income;Cash;Pago parcial de tarjeta;2022-04-18T20:06:01.825Z;true;;
BI Dolares;Transfer, withdraw;USD;500;9988.08;Expense;Cash;Pago parcial de tarjeta;2022-04-18T20:06:01.825Z;true;;
BI Dolares;Transfer, withdraw;USD;1000;19976.16;Expense;Cash;Pago parcial de saldo en dólares;2022-04-18T20:02:06.073Z;true;;
BI Quetzales;Taxes;GTQ;173.57;445.45;Expense;Cash;Costó de conversión;2022-04-18T19:58:23.300Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;65;166.82;Expense;Cash;;2022-04-18T19:57:55.692Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;65;166.82;Income;Cash;;2022-04-18T19:57:55.692Z;true;;
Promerica Black Quetzales;Insurances;GTQ;65;166.82;Expense;Cash;Pago de seguro de tarjeta;2022-04-18T19:57:35.462Z;false;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Income;Cash;;2022-04-18T19:56:47.957Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Expense;Cash;;2022-04-18T19:56:47.957Z;true;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;1020;2617.74;Expense;Cash;Pago de cuota de celular;2022-04-18T19:56:30.862Z;false;;
BI Gold quetzales;Transfer, withdraw;GTQ;404;1036.83;Income;Cash;Cuota de Apple Watch;2022-04-18T19:54:33.036Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;404;1036.83;Expense;Cash;Cuota de Apple Watch;2022-04-18T19:54:33.036Z;true;;
BI Gold quetzales;Telephony, mobile phone;GTQ;404;1036.83;Expense;Cash;Cuota de Apple Watch;2022-04-18T19:54:14.454Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;1650.14;4234.94;Income;Cash;;2022-04-18T19:51:49.943Z;true;;
BI Dolares;Transfer, withdraw;USD;212;4234.95;Expense;Cash;;2022-04-18T19:51:49.943Z;true;;
BI Dolares;Income;USD;2500;49940.4;Income;Cash;Belong;2022-04-18T19:47:19.777Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;6.4;127.85;Expense;Cash;Desayuno buffet;2022-04-18T19:01:54.225Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;6.8;135.84;Expense;Cash;Merienda;2022-04-17T19:38:36.885Z;false;;
Promerica Platinum Dolares;Culture, sport events;USD;12;239.71;Expense;Cash;Entrada al planetario;2022-04-17T19:31:18.877Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;14;279.67;Expense;Cash;Cena restaurante;2022-04-17T01:20:08.649Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;228;4554.56;Expense;Cash;Banano;2022-04-17T00:58:55.136Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;233;4654.45;Expense;Cash;Ropa brasileña;2022-04-17T00:54:10.929Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;82;1638.05;Expense;Cash;Sudadero de banano;2022-04-16T23:45:06.711Z;false;;
Promerica Platinum Dolares;Drug-store, chemist;USD;25;499.4;Expense;Cash;Isotetrinoina;2022-04-16T22:32:40.683Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;11;219.74;Expense;Cash;Chelas y mojito;2022-04-16T22:22:33.180Z;false;;
Promerica Platinum Dolares;Bar, cafe;USD;5;99.88;Expense;Cash;Starbucks;2022-04-16T20:24:57.943Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;36;719.14;Expense;Cash;Jurassic park;2022-04-16T17:25:59.636Z;false;;
Promerica Platinum Dolares;Shopping;USD;8.5;169.8;Expense;Cash;Adaptador;2022-04-16T15:15:05.254Z;false;;
Promerica Platinum Dolares;Drug-store, chemist;USD;100;1997.62;Expense;Cash;Visita con doctora;2022-04-16T14:53:33.305Z;false;;
Promerica Platinum Dolares;Jewels, accessories;USD;60;1198.57;Expense;Cash;Escudo Gran Jaguar;2022-04-16T13:31:28.190Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;37;739.12;Expense;Cash;;2022-04-16T00:27:32.976Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;399;399;Expense;Cash;Tder;2022-04-15T20:48:03.709Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;499;499;Expense;Cash;Tder;2022-04-15T20:45:12.267Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;199;199;Expense;Cash;;2022-04-15T20:44:06.277Z;false;;
Promerica Platinum Dolares;Groceries;USD;7.1;141.83;Expense;Cash;Aguas;2022-04-15T20:19:04.509Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;10;199.76;Expense;Cash;Comida;2022-04-15T19:54:45.017Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;12;239.71;Expense;Cash;;2022-04-15T05:42:58.341Z;false;;
Promerica Platinum Dolares;Shopping;USD;78;1558.14;Expense;Cash;Regalos para mi;2022-04-14T21:15:59.480Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;12;239.71;Expense;Cash;Almuerzo;2022-04-14T20:52:15.228Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;54;1078.71;Expense;Cash;Zapatos por que los vans como duelen;2022-04-14T19:38:44.821Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12.8;255.69;Expense;Cash;Primer comida brasileña;2022-04-13T19:06:45.395Z;false;;
Promerica Platinum Dolares;Health and beauty;USD;5;99.88;Expense;Cash;Cepillo de dientes;2022-04-13T17:53:28.243Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;28;559.33;Expense;Cash;Cincho y calcetines;2022-04-13T17:45:55.856Z;false;;
Promerica Platinum Dolares;Internet;USD;8.5;169.8;Expense;Cash;Internet Brasil;2022-04-13T17:34:30.250Z;false;;
Promerica Platinum Dolares;Drug-store, chemist;USD;7.8;155.81;Expense;Cash;Chopstick;2022-04-13T17:11:29.257Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-04-13T15:00:00.000Z;false;;
BBVA Crédito;Alcohol, tobacco;MXN;159;159;Expense;Cash;Tder;2022-04-13T05:35:03.802Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;12;239.71;Expense;Cash;Desayuno aeropuerto;2022-04-12T13:53:08.091Z;false;;
Promerica Platinum Dolares;Health care, doctor;USD;30;599.28;Expense;Cash;Prueba COVID;2022-04-11T20:07:30.272Z;false;;
Promerica Black Dolares;Alcohol, tobacco;USD;15;299.64;Expense;Cash;Vale de Michelle;2022-04-10T02:17:24.914Z;false;;D
Promerica Platinum Dolares;Shopping;USD;8.9;177.79;Expense;Cash;Amazon;2022-04-09T20:37:26.165Z;false;;D
Promerica Platinum Dolares;Restaurant, fast-food;USD;20;399.52;Expense;Cash;Taco naco;2022-04-09T20:29:48.204Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-04-09T17:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;15;299.64;Expense;Cash;Rappi y nicho;2022-04-09T00:20:50.794Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-04-08T17:00:00.000Z;false;;
Promerica Platinum Dolares;Rent;USD;426;8509.84;Expense;Cash;Airbnb de Sau Pablo;2022-04-07T10:44:33.515Z;false;;
Promerica Platinum Dolares;Shopping;USD;55;1098.69;Expense;Cash;Aspiradora y fruta deshidratada;2022-04-06T18:51:56.548Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-04-06T17:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;22;439.48;Expense;Cash;Desayuno con Michelle;2022-04-06T15:36:30.610Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-04-05T17:00:00.000Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;18.6;371.56;Expense;Cash;Desayuno;2022-04-05T15:13:36.461Z;false;;D
Promerica Platinum Dolares;Food & Drinks;USD;27;539.36;Expense;Cash;Taxi naco;2022-04-04T19:32:48.379Z;false;;
Promerica Platinum Dolares;Fallado en traquear;USD;100;1997.62;Expense;Cash;;2022-04-04T17:49:21.737Z;false;;
BBVA 0270;Fallado en traquear;MXN;716;716;Expense;Cash;;2022-04-04T17:47:48.284Z;false;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;992;2545.88;Income;Cash;;2022-04-04T17:45:20.751Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;992;2545.88;Expense;Cash;;2022-04-04T17:45:20.751Z;true;;
Promerica Platinum Quetzales;Fallado en traquear;GTQ;124;318.24;Expense;Cash;;2022-04-04T17:44:51.616Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;250;641.6;Expense;Cash;iPhone de Michelle;2022-04-04T17:44:33.359Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;694;1781.09;Expense;Cash;Mi iPhone;2022-04-04T17:44:21.426Z;false;;
Promerica Black Dolares;Fallado en traquear;USD;0.57;11.39;Expense;Cash;;2022-04-04T17:43:23.096Z;false;;
BI Dolares;Transfer, withdraw;USD;600;11985.7;Expense;Cash;;2022-04-04T17:40:16.397Z;true;;
