account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
BBVA Crédito;Restaurant, fast-food;MXN;350;350;Expense;Cash;Comida a domicilio del primer día;2025-04-06T02:16:00.000Z;false;;
BBVA Crédito;Shopping;MXN;1100;1100;Expense;Cash;Regalos extra para los libros;2025-04-05T22:50:53.065Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2025-04-05T06:30:00.000Z;false;;
BBVA Crédito;Food & Drinks;MXN;150;150;Expense;Cash;Comida;2025-04-04T19:37:34.883Z;false;;
BBVA Crédito;Housing;MXN;8500;8500;Expense;Cash;Bangkok;2025-04-04T18:02:55.780Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;785;785;Expense;Cash;Comida japonesa;2025-04-04T13:18:12.110Z;false;;
BBVA Crédito;Vehicle maintenance;MXN;1600;1600;Expense;Cash;Licencia internacional;2025-04-04T13:17:49.537Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2025-04-03T06:30:00.000Z;false;;
BBVA 0270;Income;MXN;28585.5;28585.5;Income;Cash;Salario adelantado de IBM;2025-04-02T21:21:09.833Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;628.28;12550.62;Income;Cash;;2025-04-02T21:20:31.709Z;true;;
BBVA Crédito;Software, apps, games;MXN;300;300;Expense;Cash;Fovvor;2025-04-01T16:42:36.185Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;900;900;Expense;Cash;Sushi with Indian cake;2025-04-01T16:38:00.990Z;false;;Ani
BBVA Crédito;Electronics, accessories;MXN;500;500;Expense;Cash;Plan de Telefonica fober;2025-03-31T18:52:22.437Z;false;;
BBVA Crédito;Gifts, joy;MXN;285;285;Expense;Cash;Book nexus;2025-03-30T10:46:45.552Z;false;;
BBVA Crédito;Software, apps, games;MXN;399;399;Expense;Cash;Wallet app software;2025-03-29T11:51:52.304Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;580;580;Expense;Cash;Desayuno en bar de karaoke;2025-03-29T11:50:38.298Z;false;;
BBVA Crédito;Health care, doctor;MXN;1500;1500;Expense;Cash;Cita con psicólogo;2025-03-28T11:07:23.475Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;250;250;Expense;Cash;KFC de camino a la playa;2025-03-26T09:25:45.631Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;280;280;Expense;Cash;Cena de comida india;2025-03-25T18:03:39.114Z;false;;
BBVA Crédito;Long distance;MXN;280;280;Expense;Cash;Visa application for korea;2025-03-25T08:45:19.023Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;450;450;Expense;Cash;Comida delivery;2025-03-24T09:57:46.742Z;false;;
BBVA Crédito;Drug-store, chemist;MXN;210;210;Expense;Cash;Medicina de Ani;2025-03-23T13:10:09.394Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;580;580;Expense;Cash;Comida en Goa a la orilla de la playa;2025-03-23T12:43:04.502Z;false;;
BBVA Crédito;Public transport;MXN;600;600;Expense;Cash;Ecobici;2025-03-23T10:49:14.577Z;false;;
BBVA Crédito;Fuel;MXN;80;80;Expense;Cash;Gasolina moto;2025-03-23T09:18:53.311Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2025-03-23T06:30:00.000Z;false;;
BBVA Crédito;Food & Drinks;MXN;300;300;Expense;Cash;Cena en playa de Goa (día de la moto);2025-03-22T15:24:50.487Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;130;130;Expense;Cash;KFC camino a playa en Goa;2025-03-22T12:41:01.434Z;false;;
BBVA Crédito;Electronics, accessories;MXN;90;90;Expense;Cash;Accesorio para la motocicleta;2025-03-22T12:40:28.042Z;false;;
BBVA Crédito;Fuel;MXN;100;100;Expense;Cash;Gasolina de moto;2025-03-22T12:39:00.276Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2025-03-22T06:30:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;250;250;Expense;Cash;Pizza we order;2025-03-21T09:39:02.184Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2025-03-21T06:30:00.000Z;false;;
BBVA Crédito;Software, apps, games;MXN;403;403;Expense;Cash;ChatGPT;2025-03-20T17:58:30.394Z;false;;
BBVA Crédito;Taxi;MXN;373;373;Expense;Cash;Taxi de aeropuerto de Goa;2025-03-20T17:58:08.090Z;false;;
BBVA Crédito;Food & Drinks;MXN;40;40;Expense;Cash;Sprite y agua;2025-03-20T10:30:39.259Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;220;220;Expense;Cash;Pizza;2025-03-20T10:27:37.715Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2025-03-20T06:30:00.000Z;false;Disney;
BBVA Crédito;Long distance;MXN;1800;1800;Expense;Cash;Extra lugggage;2025-03-20T05:37:52.230Z;false;;
BBVA Crédito;Groceries;MXN;36;36;Expense;Cash;Agua y Dulce de Ani;2025-03-19T18:30:00.878Z;false;;
BBVA Crédito;Food & Drinks;MXN;229;229;Expense;Cash;Cena con Ani en casa;2025-03-18T16:56:43.531Z;false;;
BBVA Crédito;Software, apps, games;MXN;543;543;Expense;Cash;Adobe;2025-03-18T15:23:59.950Z;false;;
BBVA Crédito;Rent;MXN;8000;8000;Expense;Cash;Goa renta por 17 días;2025-03-18T14:39:43.622Z;false;;
BBVA Crédito;Food & Drinks;MXN;250;250;Expense;Cash;Almuerzo con Ani;2025-03-18T08:10:20.090Z;false;;
BBVA Crédito;Food & Drinks;MXN;84;84;Expense;Cash;Dessert with Ani;2025-03-17T15:26:47.307Z;false;;
BBVA Crédito;Electronics, accessories;MXN;480;480;Expense;Cash;Instant photo camera;2025-03-17T14:25:43.653Z;false;;
BBVA Crédito;Taxi;MXN;1165;1165;Expense;Cash;Uber a Taj Mahal;2025-03-17T12:44:55.611Z;false;;
BBVA Crédito;Taxi;MXN;104;104;Expense;Cash;Uber de regreso;2025-03-16T18:31:18.772Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;580;580;Expense;Cash;Camisa en mimoso;2025-03-16T16:36:48.683Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;380;380;Expense;Cash;Bóxers;2025-03-16T16:28:33.500Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;28;28;Expense;Cash;Dunking;2025-03-16T15:03:30.729Z;false;;
BBVA Crédito;Bar, cafe;MXN;240;240;Expense;Cash;Starbucks;2025-03-16T14:59:30.705Z;false;;
BBVA Crédito;Electronics, accessories;MXN;288;288;Expense;Cash;Glass;2025-03-16T14:49:48.714Z;false;;
BBVA Crédito;Food & Drinks;MXN;230;230;Expense;Cash;Food Ani order in app;2025-03-16T07:07:32.858Z;false;;
BBVA Crédito;Insurances;MXN;1267;1267;Expense;Cash;;2025-03-16T07:07:00.171Z;false;;
BBVA Crédito;Bar, cafe;MXN;135;135;Expense;Cash;Starbucks;2025-03-15T15:46:18.655Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;850;850;Expense;Cash;Comida turca India;2025-03-15T11:48:48.723Z;false;;
BBVA Crédito;Long distance;MXN;3794;3794;Expense;Cash;Tickets to GOA;2025-03-15T07:45:47.967Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1841.54;36786.9;Expense;Cash;;2025-03-14T17:44:45.192Z;true;;
BBVA Crédito;Food & Drinks;MXN;70;70;Expense;Cash;Redbull;2025-03-14T17:12:49.276Z;false;;
BBVA Crédito;Food & Drinks;MXN;324;324;Expense;Cash;Cena en restaurante Korean-Indian;2025-03-14T17:09:03.405Z;false;;
BBVA Crédito;Transfer, withdraw;MXN;3612.29;3612.29;Income;Cash;;2025-03-14T15:09:24.534Z;true;;
BBVA Crédito;Food & Drinks;MXN;1000;1000;Expense;Cash;Comida India;2025-03-14T10:02:32.229Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-03-13T06:30:00.000Z;false;;
BBVA Crédito;Shopping;MXN;800;800;Expense;Cash;Indian Gifts;2025-03-12T11:34:37.255Z;false;;
BBVA Crédito;Shopping;MXN;1900;1900;Expense;Cash;Crocs para mi también;2025-03-11T10:02:13.291Z;false;;
BBVA Crédito;Shopping;MXN;1900;1900;Expense;Cash;Shoes for Ani;2025-03-11T07:49:49.653Z;false;;
BBVA Crédito;Maintenance, repairs;MXN;1200;1200;Expense;Cash;Renta de bodega;2025-03-10T02:48:10.165Z;false;;
BBVA Crédito;Gifts, joy;MXN;1600;1600;Expense;Cash;Carnell de Ibiscus #Ani;2025-03-09T13:05:14.797Z;false;;Ani
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-03-09T06:30:00.000Z;false;;
BBVA Crédito;Internet;MXN;748;748;Expense;Cash;Internet;2025-03-09T05:24:42.768Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2025-03-08T09:00:00.000Z;false;;
Cash Mexico;Fines;MXN;1000;1000;Expense;Cash;Cash to Funchosa;2025-03-07T21:07:43.525Z;false;;Ani
BBVA 0270;Rent;MXN;18134.5;18134.5;Income;Cash;Ingreso de la renta;2025-03-07T21:07:17.956Z;false;;
BBVA 0270;Transfer, withdraw;MXN;77548;77548;Expense;Cash;;2025-03-07T21:06:06.320Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;77548;77548;Income;Cash;;2025-03-07T21:06:06.320Z;true;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2025-03-06T18:00:00.000Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2025-03-05T18:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2025-03-03T18:00:00.000Z;false;;
BBVA Crédito;Taxi;MXN;200;200;Expense;Cash;Ubers del día;2025-03-02T04:08:22.119Z;false;;
BBVA Crédito;Taxi;MXN;300;300;Expense;Cash;Taxi aeropuerto;2025-03-02T04:08:10.216Z;false;;
BBVA Crédito;Groceries;MXN;900;900;Expense;Cash;#comida despedida #Ani;2025-03-01T23:05:13.968Z;false;;
BBVA Crédito;Fallado en traquear;MXN;2000;2000;Expense;Cash;Dentista de #Ani;2025-02-28T04:19:15.969Z;false;;Ani
BBVA Crédito;Long distance;MXN;1300;1300;Expense;Cash;Vuelo de #Ani;2025-02-28T04:17:36.927Z;false;;
BBVA 0270;Internet;MXN;290;290;Expense;Cash;Internet de #Ani;2025-02-27T00:55:48.673Z;false;;Ani
BBVA Crédito;Shopping;MXN;1542;1542;Expense;Cash;Rollo de cámara y mochila de #Ani;2025-02-26T17:57:48.658Z;false;;
BBVA Crédito;Health care, doctor;MXN;2100;2100;Expense;Cash;#encefalograma de #Ani;2025-02-26T15:14:05.277Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;1199;1199;Expense;Cash;Comida libanesa;2025-02-25T23:39:08.736Z;false;;
BBVA Crédito;Shopping;MXN;2606;2606;Expense;Cash;Convertidor de voltaje de #Ani;2025-02-25T18:00:03.094Z;false;;
BBVA Crédito;Health care, doctor;MXN;1300;1300;Expense;Cash;Doctor para #Ani;2025-02-24T18:57:46.504Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2025-02-23T18:00:00.000Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2025-02-22T18:00:00.000Z;false;;
Promerica Platinum Dolares;Business trips;USD;50;998.81;Expense;Cash;Indian VISA;2025-02-21T23:20:07.513Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2025-02-21T18:00:00.000Z;false;;
Promerica Platinum Dolares;Long distance;USD;175;3495.83;Expense;Cash;CCC;2025-02-21T07:17:15.827Z;false;;
BBVA Crédito;Active sport, fitness;MXN;724;724;Expense;Cash;Boliche con Ani 🎳;2025-02-21T05:08:57.905Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;704;704;Expense;Cash;#birdthday #food;2025-02-21T03:35:04.559Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2025-02-20T18:00:00.000Z;false;Disney;
BBVA Crédito;Fallado en traquear;MXN;19398;19398;Expense;Cash;Compra de Ani;2025-02-20T03:44:24.906Z;false;;
Promerica Platinum Dolares;Long distance;USD;642;12824.69;Expense;Cash;India;2025-02-19T19:07:34.615Z;false;;
BBVA Crédito;Communication, PC;MXN;799;799;Expense;Cash;Luz de grabación;2025-02-19T18:21:23.539Z;false;;
BBVA Crédito;Communication, PC;MXN;1866;1866;Expense;Cash;Trípode;2025-02-19T18:17:55.508Z;false;;
BBVA Crédito;Taxi;MXN;289;289;Expense;Cash;Uber a go kart;2025-02-19T03:04:01.378Z;false;;
BBVA Crédito;Hobbies;MXN;700;700;Expense;Cash;Gokarts;2025-02-19T01:27:00.736Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;480;480;Expense;Cash;Comida en gokart;2025-02-19T00:32:31.392Z;false;;
BBVA Crédito;Culture, sport events;MXN;700;700;Expense;Cash;Go karts;2025-02-19T00:27:21.391Z;false;;
BBVA 0270;Loans, interests;MXN;5000;5000;Expense;Cash;Dinero de Tristán;2025-02-18T23:02:21.515Z;false;;
BBVA Crédito;Taxi;MXN;149;149;Expense;Cash;Uber #Ani;2025-02-18T22:59:20.766Z;false;;
BBVA Crédito;Taxi;MXN;157;157;Expense;Cash;Uber de regreso a casa de oficina;2025-02-18T21:06:57.468Z;false;;
BBVA Crédito;Health care, doctor;MXN;1000;1000;Expense;Cash;Funchosa Ibiscus;2025-02-18T19:03:08.158Z;false;;
BBVA Crédito;Taxi;MXN;201;201;Expense;Cash;;2025-02-18T12:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;175.95;175.95;Expense;Cash;#Rappi;2025-02-17T23:00:00.000Z;false;;
BBVA Crédito;Communication, PC;MXN;2087;2087;Expense;Cash;Micrófono para grabaciones;2025-02-17T22:10:52.826Z;false;;
BBVA Crédito;Taxi;MXN;192.77;192.77;Expense;Cash;Uber a IBM;2025-02-17T15:22:24.055Z;false;;
BBVA Crédito;Taxi;MXN;151.6;151.6;Expense;Cash;Uber a galerías;2025-02-17T05:13:13.466Z;false;;
BBVA Crédito;Taxi;MXN;199.97;199.97;Expense;Cash;Uber;2025-02-17T05:11:39.756Z;false;;
Cash Mexico;Charity, gifts;MXN;2000;2000;Expense;Cash;;2025-02-17T00:11:54.675Z;false;;
BBVA Crédito;Groceries;MXN;54;54;Expense;Cash;Gomitas;2025-02-16T22:54:47.338Z;false;;
BBVA Crédito;Shopping;MXN;611;611;Expense;Cash;Cargador universal;2025-02-16T08:40:15.481Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;962;962;Expense;Cash;Comida coreana;2025-02-16T04:23:24.809Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;2000;39952.32;Income;Cash;;2025-02-15T19:13:10.140Z;true;;
BI Dolares;Transfer, withdraw;USD;2000;39952.32;Expense;Cash;;2025-02-15T19:13:10.140Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;16000;41062.59;Expense;Cash;Pago de saldo;2025-02-15T19:12:31.725Z;true;;
BI Dolares;Transfer, withdraw;USD;2000;39952.32;Income;Cash;Pago de saldo;2025-02-15T19:12:31.725Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;70;179.65;Income;Cash;;2025-02-15T19:10:56.029Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;70;179.65;Expense;Cash;;2025-02-15T19:10:56.029Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;871;2235.34;Income;Cash;;2025-02-15T19:10:00.050Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;871;2235.34;Expense;Cash;;2025-02-15T19:10:00.050Z;true;;
Promerica Platinum Dolares;Housing;USD;1000;19976.16;Expense;Cash;Airbnb med de Marzo;2025-02-15T19:08:54.229Z;false;;
Promerica Platinum Dolares;Housing;USD;1000;19976.16;Expense;Cash;Airbnb;2025-02-15T19:08:21.946Z;false;;
Promerica Platinum Dolares;Vehicle;USD;1000;19976.16;Expense;Cash;Renta de vehículo;2025-02-15T19:08:10.466Z;false;;
Promerica Platinum Quetzales;Insurances;GTQ;871;2235.34;Expense;Cash;;2025-02-15T19:07:41.857Z;false;;
Promerica Black Quetzales;Insurances;GTQ;70;179.65;Expense;Cash;;2025-02-15T19:07:11.247Z;false;;
BI Quetzales;Pets, animals;GTQ;2000;5132.82;Expense;Cash;;2025-02-15T19:06:11.214Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;317.13;813.89;Expense;Cash;;2025-02-15T19:06:08.807Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;19459.23;49940.4;Income;Cash;;2025-02-15T19:05:43.862Z;true;;
BI Dolares;Transfer, withdraw;USD;2500;49940.4;Expense;Cash;;2025-02-15T19:05:43.862Z;true;;
BBVA Crédito;Hobbies;MXN;1097;1097;Expense;Cash;Boliche 🎳 #Ani;2025-02-15T06:23:57.176Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;284;284;Expense;Cash;Starbucks #ibiscus #ani;2025-02-14T22:28:09.635Z;false;;
BI Dolares;Transfer, withdraw;USD;1251.49;25000;Income;Cash;;2025-02-14T16:36:11.068Z;true;;
BBVA 0270;Transfer, withdraw;MXN;25000;25000;Expense;Cash;;2025-02-14T16:36:11.068Z;true;;
BI Dolares;Transfer, withdraw;USD;1251.49;25000;Income;Cash;;2025-02-14T16:21:37.515Z;true;;
BBVA 0270;Transfer, withdraw;MXN;25000;25000;Expense;Cash;;2025-02-14T16:21:37.515Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;80000;80000;Income;Cash;;2025-02-14T16:14:19.674Z;true;;
BBVA 0270;Transfer, withdraw;MXN;80000;80000;Expense;Cash;;2025-02-14T16:14:19.674Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;7111;7111;Expense;Cash;Fallado en traquear;2025-02-14T16:13:37.288Z;true;;
BBVA 0270;Housing;MXN;14929;14929;Expense;Cash;Ana Lilia;2025-02-14T16:07:47.327Z;false;;
BBVA 0270;Wage, invoices;MXN;208051.5;208051.5;Income;Cash;;2025-02-14T16:07:09.694Z;false;;
BBVA Crédito;Food & Drinks;MXN;642;642;Expense;Cash;Sushi con #Ani;2025-02-13T19:15:00.000Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-02-13T18:00:00.000Z;false;;
BBVA Crédito;Charity, gifts;MXN;8549;8549;Expense;Cash;#applewatch de #Ani;2025-02-12T18:32:36.395Z;false;;
BBVA Crédito;Life events;MXN;1090;1090;Expense;Cash;Flores de San Valentín;2025-02-12T18:31:33.296Z;false;;
BBVA Crédito;Fines;MXN;13423;13423;Expense;Cash;Computadora de #Ani;2025-02-12T02:00:15.127Z;false;;
BBVA Crédito;Active sport, fitness;MXN;838;838;Expense;Cash;Boliche;2025-02-11T06:33:45.318Z;false;;
BBVA Crédito;Telephony, mobile phone;MXN;575;575;Expense;Cash;Canchas de pádel;2025-02-09T20:44:24.944Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2025-02-09T18:00:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;500;500;Expense;Cash;Taco Naco con Tristán;2025-02-09T12:17:15.669Z;false;;
BBVA Crédito;Long distance;MXN;1266;1266;Expense;Cash;Vuelo de regreso Guadalajara;2025-02-09T12:14:30.474Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2025-02-08T18:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2025-02-06T18:00:00.000Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2025-02-05T18:00:00.000Z;false;;
BBVA Crédito;Shopping;MXN;450;450;Expense;Cash;Cases protectores;2025-02-05T01:39:34.589Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;342;342;Expense;Cash;Uber Eats, KFC con Ani;2025-02-03T23:11:06.333Z;false;;
BBVA Crédito;Services;MXN;751;751;Expense;Cash;Pago de bodega;2025-02-03T23:10:32.520Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2025-02-03T18:00:00.000Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;1170;1170;Expense;Cash;;2025-02-02T00:30:01.290Z;false;;
BBVA Crédito;Energy, utilities;MXN;920;920;Expense;Cash;Luz;2025-01-31T18:51:47.266Z;false;;
BBVA Crédito;Bar, cafe;MXN;350;350;Expense;Cash;Starbucks con Ani;2025-01-31T00:24:48.927Z;false;;
BBVA Crédito;Internet;MXN;149;149;Expense;Cash;3GB Adicionakes;2025-01-30T15:41:18.754Z;false;;
BBVA Crédito;Internet;MXN;698;698;Expense;Cash;Pago de internet;2025-01-30T08:52:04.346Z;false;;
BBVA Crédito;Groceries;MXN;389;389;Expense;Cash;Soriana;2025-01-30T03:03:30.201Z;false;;
BBVA Crédito;Food & Drinks;MXN;3763;3763;Expense;Cash;Costco comida;2025-01-30T01:28:20.249Z;false;;
BBVA Crédito;Fuel;MXN;1050;1050;Expense;Cash;;2025-01-29T05:09:06.101Z;false;;
BBVA Crédito;Hobbies;MXN;190;190;Expense;Cash;Cine con Ani;2025-01-29T03:49:54.869Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;163;163;Expense;Cash;Palomitas y bebida;2025-01-29T03:49:34.145Z;false;;
BBVA Crédito;Lottery, gambling;MXN;100;100;Expense;Cash;Peluche de Ani;2025-01-29T03:48:52.373Z;false;;
BBVA Crédito;Bar, cafe;MXN;190;190;Expense;Cash;Ibiscus for Ani;2025-01-29T02:43:32.460Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;342;342;Expense;Cash;KFC de Funchosa;2025-01-29T02:08:49.166Z;false;;
BBVA Crédito;Holiday, trips, hotels;MXN;4200;4200;Expense;Cash;Tour a las islas;2025-01-26T14:20:41.495Z;false;;
Cash Mexico;Transportation;MXN;2000;2000;Expense;Cash;Peajes;2025-01-26T14:00:57.615Z;false;;
BBVA 0270;Charity, gifts;MXN;2000;2000;Expense;Cash;Ayuda a familia rusa;2025-01-26T14:00:30.827Z;false;;
BBVA Crédito;Software, apps, games;MXN;243;243;Expense;Cash;;2025-01-26T02:09:00.000Z;false;;
BBVA Crédito;Holiday, trips, hotels;MXN;5354;5354;Expense;Cash;Puerto Vallarta;2025-01-25T19:56:58.802Z;false;;
BBVA Crédito;Fuel;MXN;990;990;Expense;Cash;Gasolina a Puerto Vallarta;2025-01-25T17:25:01.359Z;false;;
BBVA Crédito;Bar, cafe;MXN;345;345;Expense;Cash;Starbucks con Ani;2025-01-24T22:26:23.913Z;false;;
BBVA Crédito;Food & Drinks;MXN;700;700;Expense;Cash;Comida de pizzas con Ani y Eli;2025-01-24T20:56:21.226Z;false;;
BBVA Crédito;Hobbies;MXN;660;660;Expense;Cash;Museo de 5 actividades;2025-01-24T20:56:03.042Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2025-01-23T18:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;1117;1117;Expense;Cash;Soriana con Ani;2025-01-23T02:34:02.696Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2025-01-22T18:00:00.000Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2025-01-21T18:00:00.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2025-01-20T18:00:00.000Z;false;Disney;
BBVA Crédito;Restaurant, fast-food;MXN;1320;1320;Expense;Cash;Comida Árabe;2025-01-19T23:50:27.630Z;false;;
BBVA Crédito;Hobbies;MXN;140;140;Expense;Cash;Garra de peluches;2025-01-19T07:26:46.594Z;false;;
BBVA Crédito;Parking;MXN;34;34;Expense;Cash;Parqueo;2025-01-19T07:26:08.532Z;false;;
BBVA Crédito;Groceries;MXN;290;290;Expense;Cash;Soriana;2025-01-19T07:25:45.763Z;false;;
BBVA Crédito;Culture, sport events;MXN;260;260;Expense;Cash;Zoo;2025-01-18T22:24:07.907Z;false;;
BBVA Crédito;Gifts, joy;MXN;259;259;Expense;Cash;Rollo de fotografías para Ani;2025-01-18T01:35:49.530Z;false;;
BBVA Crédito;Gifts, joy;MXN;2267;2267;Expense;Cash;Cámara de Ani;2025-01-18T01:32:18.368Z;false;;
BBVA Crédito;Groceries;MXN;347;347;Expense;Cash;KFC;2025-01-18T00:03:06.272Z;false;;Ani
BBVA Crédito;Hobbies;MXN;550;550;Expense;Cash;Juegos de VR;2025-01-17T22:43:04.045Z;false;;
BBVA Crédito;Charity, gifts;MXN;40;40;Expense;Cash;Juego de Ani;2025-01-17T22:42:44.807Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;971;971;Expense;Cash;Chilis;2025-01-17T03:46:52.363Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;903;903;Expense;Cash;H&M;2025-01-17T02:39:12.210Z;false;;Ani
BBVA Crédito;Hobbies;MXN;380;380;Expense;Cash;Máquina de juegos;2025-01-17T01:20:16.466Z;false;;
BBVA Crédito;Bar, cafe;MXN;315;315;Expense;Cash;Starbucks;2025-01-17T00:50:22.422Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;2063.95;41229.8;Expense;Cash;;2025-01-16T18:31:37.556Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;488.08;9750.05;Income;Cash;;2025-01-16T18:30:07.455Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;3799.1;9750.05;Expense;Cash;;2025-01-16T18:30:07.455Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;140;359.3;Expense;Cash;;2025-01-16T18:29:49.543Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;70;179.65;Income;Cash;;2025-01-16T18:29:06.432Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;70;179.65;Expense;Cash;;2025-01-16T18:29:06.432Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;70;179.65;Expense;Cash;Pago de seguro de tarjeta;2025-01-16T18:20:17.880Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;70;179.65;Income;Cash;Pago de seguro de tarjeta;2025-01-16T18:20:17.880Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;150.74;386.86;Expense;Cash;Fer de Binance;2025-01-16T18:18:21.562Z;true;;
BI Quetzales;Pets, animals;GTQ;2000;5132.82;Expense;Cash;Kobe man;2025-01-16T18:17:33.244Z;false;;
Cash Mexico;Transfer, withdraw;MXN;9000;9000;Expense;Cash;uso de efectivo para pago de casetas etc;2025-01-16T17:55:56.569Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;5844.74;15000;Income;Cash;Dinero para Guatemala;2025-01-16T17:55:20.467Z;true;;
BBVA 0270;Transfer, withdraw;MXN;15000;15000;Expense;Cash;Dinero para Guatemala;2025-01-16T17:55:20.467Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;221;221;Expense;Cash;Soriana;2025-01-16T17:46:02.834Z;true;;
BBVA Crédito;Health care, doctor;MXN;5300;5300;Expense;Cash;;2025-01-16T17:45:06.138Z;false;;Ani
BBVA 0270;Transfer, withdraw;MXN;89598;89598;Expense;Cash;;2025-01-15T17:51:01.751Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;89598;89598;Income;Cash;;2025-01-15T17:51:01.751Z;true;;
